,user_name,text,created_at,favorite_count,text_clean,tokenized_text,stopwords_text,text_string,text_string_lemm
24,Marie Woodson,I am grateful and thankful to Speaker Renner for appointing me to these committees and subcommittees. It is an hono… https://t.co/3X65o1l420,2022-12-09,6,i am grateful and thankful to speaker renner for appointing me to these committees and subcommittees it is an hono ,"['i', 'am', 'grateful', 'and', 'thankful', 'to', 'speaker', 'renner', 'for', 'appointing', 'me', 'to', 'these', 'committees', 'and', 'subcommittees', 'it', 'is', 'an', 'hono']","['grateful', 'thankful', 'speaker', 'renner', 'appointing', 'committees', 'subcommittees', 'hono']",grateful thankful speaker renner appointing committees subcommittees hono,grateful thankful speaker renner appointing committees subcommittees hono
25,Marie Woodson,"Happy Thanksgiving! 

Wishing you and your family a safe and joyous #ThanksgivingDay! 

#HD105 https://t.co/2h0NZ6lIjf",2022-11-24,14,happy thanksgiving wishing you and your family a safe and joyous thanksgivingday hd ,"['happy', 'thanksgiving', 'wishing', 'you', 'and', 'your', 'family', 'a', 'safe', 'and', 'joyous', 'thanksgivingday', 'hd']","['happy', 'thanksgiving', 'wishing', 'family', 'safe', 'joyous', 'thanksgivingday', 'hd']",happy thanksgiving wishing family safe joyous thanksgivingday,happy thanksgiving wishing family safe joyous thanksgivingday
26,Marie Woodson,"2/2: effectiveness shown during my first term. Thank you for your continued confidence in me!

#HD105",2022-11-24,1, effectiveness shown during my first term thank you for your continued confidence in mehd,"['effectiveness', 'shown', 'during', 'my', 'first', 'term', 'thank', 'you', 'for', 'your', 'continued', 'confidence', 'in', 'mehd']","['effectiveness', 'shown', 'first', 'term', 'thank', 'continued', 'confidence', 'mehd']",effectiveness shown first term thank continued confidence mehd,effectiveness shown first term thank continued confidence mehd
27,Marie Woodson,"1/2: Yesterday, I was sworn into office, surrounded by my family, friends, and colleagues. I am so honored and priv… https://t.co/C88bLwWCpP",2022-11-24,25, yesterday i was sworn into office surrounded by my family friends and colleagues i am so honored and priv ,"['yesterday', 'i', 'was', 'sworn', 'into', 'office', 'surrounded', 'by', 'my', 'family', 'friends', 'and', 'colleagues', 'i', 'am', 'so', 'honored', 'and', 'priv']","['yesterday', 'sworn', 'office', 'surrounded', 'family', 'friends', 'colleagues', 'honored', 'priv']",yesterday sworn office surrounded family friends colleagues honored priv,yesterday sworn office surrounded family friends colleagues honored priv
28,Marie Woodson,RT @mdcpresident: Congratulations to our MDC Alumni @BryanAvilaFL @AlinaGarcia and @MarieWoodsonFL for officially being sworn into office.…,2022-11-24,0,congratulations to our mdc alumni   and  for officially being sworn into office,"['congratulations', 'to', 'our', 'mdc', 'alumni', 'and', 'for', 'officially', 'being', 'sworn', 'into', 'office']","['congratulations', 'mdc', 'alumni', 'officially', 'sworn', 'office']",congratulations mdc alumni officially sworn office,congratulations mdc alumni officially sworn office
29,Marie Woodson,"Bringing this important service to our residents to minimize the long lines at the DMV offices.

Please take advant… https://t.co/iwGcaEZCTe",2022-11-21,2,bringing this important service to our residents to minimize the long lines at the dmv officesplease take advant ,"['bringing', 'this', 'important', 'service', 'to', 'our', 'residents', 'to', 'minimize', 'the', 'long', 'lines', 'at', 'the', 'dmv', 'officesplease', 'take', 'advant']","['bringing', 'important', 'service', 'residents', 'minimize', 'long', 'lines', 'dmv', 'officesplease', 'take', 'advant']",bringing important service residents minimize long lines dmv officesplease take advant,bringing important service residents minimize long lines dmv officesplease take advant
30,Marie Woodson,"2/2: She has served our country well.

Thank you, Madam Speaker, for your service.  

#MadamSpeaker",2022-11-17,2, she has served our country wellthank you madam speaker for your service  madamspeaker,"['she', 'has', 'served', 'our', 'country', 'wellthank', 'you', 'madam', 'speaker', 'for', 'your', 'service', 'madamspeaker']","['served', 'country', 'wellthank', 'madam', 'speaker', 'service', 'madamspeaker']",served country wellthank madam speaker service madamspeaker,served country wellthank madam speaker service madamspeaker
31,Marie Woodson,1/2: Our country was lucky to have such a fierce and charismatic leader during unprecedented and challenging times.… https://t.co/nO1Fy0hG88,2022-11-17,21, our country was lucky to have such a fierce and charismatic leader during unprecedented and challenging times ,"['our', 'country', 'was', 'lucky', 'to', 'have', 'such', 'a', 'fierce', 'and', 'charismatic', 'leader', 'during', 'unprecedented', 'and', 'challenging', 'times']","['country', 'lucky', 'fierce', 'charismatic', 'leader', 'unprecedented', 'challenging', 'times']",country lucky fierce charismatic leader unprecedented challenging times,country lucky fierce charismatic leader unprecedented challenging times
32,Marie Woodson,"As a State Director for Women in Government, I had the pleasure of moderating a panel and discuss some of the bills… https://t.co/DyHKEwNMvm",2022-11-16,5,as a state director for women in government i had the pleasure of moderating a panel and discuss some of the bills ,"['as', 'a', 'state', 'director', 'for', 'women', 'in', 'government', 'i', 'had', 'the', 'pleasure', 'of', 'moderating', 'a', 'panel', 'and', 'discuss', 'some', 'of', 'the', 'bills']","['state', 'director', 'women', 'government', 'pleasure', 'moderating', 'panel', 'discuss', 'bills']",state director women government pleasure moderating panel discuss bills,state director women government pleasure moderating panel discuss bills
33,Marie Woodson,"Honoring our Veterans throughout our #District105. From West Park to Pembroke Pines, to Hollywood, and ended the ni… https://t.co/GY6yAH9c7n",2022-11-12,7,honoring our veterans throughout our district from west park to pembroke pines to hollywood and ended the ni ,"['honoring', 'our', 'veterans', 'throughout', 'our', 'district', 'from', 'west', 'park', 'to', 'pembroke', 'pines', 'to', 'hollywood', 'and', 'ended', 'the', 'ni']","['honoring', 'veterans', 'throughout', 'district', 'west', 'park', 'pembroke', 'pines', 'hollywood', 'ended', 'ni']",honoring veterans throughout district west park pembroke pines hollywood ended,honoring veterans throughout district west park pembroke pines hollywood ended
34,Marie Woodson,"Today, we thank and honor our veterans. Let’s show our appreciation to them and their families 365 days a year as t… https://t.co/JSeuKPAmc9",2022-11-11,3,today we thank and honor our veterans let’s show our appreciation to them and their families  days a year as t ,"['today', 'we', 'thank', 'and', 'honor', 'our', 'veterans', 'let', '’', 's', 'show', 'our', 'appreciation', 'to', 'them', 'and', 'their', 'families', 'days', 'a', 'year', 'as', 't']","['today', 'thank', 'honor', 'veterans', 'let', '’', 'show', 'appreciation', 'families', 'days', 'year']",today thank honor veterans let show appreciation families days year,today thank honor veterans let show appreciation families days year
35,Marie Woodson,RT @FIUgov: Congrats to the newly elected members of the FL Legislature! We're especially proud of the @FIU Alumni Panther Caucus! #PAWSUP…,2022-11-10,0,congrats to the newly elected members of the fl legislature were especially proud of the  alumni panther caucus pawsup,"['congrats', 'to', 'the', 'newly', 'elected', 'members', 'of', 'the', 'fl', 'legislature', 'were', 'especially', 'proud', 'of', 'the', 'alumni', 'panther', 'caucus', 'pawsup']","['congrats', 'newly', 'elected', 'members', 'fl', 'legislature', 'especially', 'proud', 'alumni', 'panther', 'caucus', 'pawsup']",congrats newly elected members legislature especially proud alumni panther caucus pawsup,congrats newly elected members legislature especially proud alumni panther caucus pawsup
36,Marie Woodson,"RT @browarddems: Congratulations on your win, @MarieWoodsonFL! https://t.co/4yc0OI5uXj",2022-11-09,0,congratulations on your win  ,"['congratulations', 'on', 'your', 'win']","['congratulations', 'win']",congratulations win,congratulations win
37,Marie Woodson,RT @LunionSuite: Congratulations ??,2022-11-09,0,congratulations ,['congratulations'],['congratulations'],congratulations,congratulations
38,Marie Woodson,RT @nhaeon: Congratulations to our very own Honorable @MarieWoodsonFL https://t.co/InPvYlkJgE,2022-11-09,0,congratulations to our very own honorable  ,"['congratulations', 'to', 'our', 'very', 'own', 'honorable']","['congratulations', 'honorable']",congratulations honorable,congratulations honorable
39,Marie Woodson,RT @kellywoodsonn: yessirrrr,2022-11-09,0,yessirrrr,['yessirrrr'],['yessirrrr'],yessirrrr,yessirrrr
40,Marie Woodson,"We did it again!!

Thank you, Broward County, for your support. It is honor to serve you again in the Florida Legis… https://t.co/9eBCeONOnn",2022-11-09,35,we did it againthank you broward county for your support it is honor to serve you again in the florida legis ,"['we', 'did', 'it', 'againthank', 'you', 'broward', 'county', 'for', 'your', 'support', 'it', 'is', 'honor', 'to', 'serve', 'you', 'again', 'in', 'the', 'florida', 'legis']","['againthank', 'broward', 'county', 'support', 'honor', 'serve', 'florida', 'legis']",againthank broward county support honor serve florida legis,againthank broward county support honor serve florida legis
41,Marie Woodson,?? https://t.co/cP2bD1UuZs,2022-11-09,1, ,[],[],,
42,Marie Woodson,RT @FLRising: Florida Rising congratulates @MarieWoodsonFL for re-election in FL House District 105! Rep. Woodson will continue to fight fo…,2022-11-09,0,florida rising congratulates  for reelection in fl house district  rep woodson will continue to fight fo,"['florida', 'rising', 'congratulates', 'for', 'reelection', 'in', 'fl', 'house', 'district', 'rep', 'woodson', 'will', 'continue', 'to', 'fight', 'fo']","['florida', 'rising', 'congratulates', 'reelection', 'fl', 'house', 'district', 'rep', 'woodson', 'continue', 'fight', 'fo']",florida rising congratulates reelection house district rep woodson continue fight,florida rising congratulates reelection house district rep woodson continue fight
43,Marie Woodson,RT @FLHouseVictory: Congratulations to Marie Woodson (@MarieWoodsonFL) on winning reelection to the Florida House of Representatives for Di…,2022-11-09,0,congratulations to marie woodson  on winning reelection to the florida house of representatives for di,"['congratulations', 'to', 'marie', 'woodson', 'on', 'winning', 'reelection', 'to', 'the', 'florida', 'house', 'of', 'representatives', 'for', 'di']","['congratulations', 'marie', 'woodson', 'winning', 'reelection', 'florida', 'house', 'representatives', 'di']",congratulations marie woodson winning reelection florida house representatives,congratulations marie woodson winning reelection florida house representatives
44,Marie Woodson,RT @RuthsListFL: Congratulations to @mariewoodsonfl on your reelection victory in Broward County tonight! https://t.co/odOwAiAl8r,2022-11-09,0,congratulations to  on your reelection victory in broward county tonight ,"['congratulations', 'to', 'on', 'your', 'reelection', 'victory', 'in', 'broward', 'county', 'tonight']","['congratulations', 'reelection', 'victory', 'broward', 'county', 'tonight']",congratulations reelection victory broward county tonight,congratulations reelection victory broward county tonight
45,Marie Woodson,"RT @FLHouseDems: Congratulations, Representative @MarieWoodsonFL! We’re excited to welcome you back to the Florida House.

#FlaPol #FLHouse…",2022-11-09,0,congratulations representative  we’re excited to welcome you back to the florida houseflapol flhouse,"['congratulations', 'representative', 'we', '’', 're', 'excited', 'to', 'welcome', 'you', 'back', 'to', 'the', 'florida', 'houseflapol', 'flhouse']","['congratulations', 'representative', '’', 'excited', 'welcome', 'back', 'florida', 'houseflapol', 'flhouse']",congratulations representative excited welcome back florida houseflapol flhouse,congratulations representative excited welcome back florida houseflapol flhouse
46,Marie Woodson,RT @lgbtqdems: Let’s Go ?@MarieWoodsonFL?!! https://t.co/wzxHPu7Zs2,2022-11-08,0,let’s go  ,"['let', '’', 's', 'go']","['let', '’', 'go']",let,let
47,Marie Woodson,RT @lgbtqdems: .?@MarieWoodsonFL? bringing down the house at the ?@valdemings? ?@CharlieCrist? Election Eve rally!!! #voteblue https://t.co…,2022-11-08,0, bringing down the house at the   election eve rally voteblue ,"['bringing', 'down', 'the', 'house', 'at', 'the', 'election', 'eve', 'rally', 'voteblue']","['bringing', 'house', 'election', 'eve', 'rally', 'voteblue']",bringing house election eve rally voteblue,bringing house election eve rally voteblue
48,Marie Woodson,RT @1199SEIUFlorida: Marie Woodson helped pass a bill to aid homeless youth and she will work to protect and uplift working families. That'…,2022-11-07,0,marie woodson helped pass a bill to aid homeless youth and she will work to protect and uplift working families that,"['marie', 'woodson', 'helped', 'pass', 'a', 'bill', 'to', 'aid', 'homeless', 'youth', 'and', 'she', 'will', 'work', 'to', 'protect', 'and', 'uplift', 'working', 'families', 'that']","['marie', 'woodson', 'helped', 'pass', 'bill', 'aid', 'homeless', 'youth', 'work', 'protect', 'uplift', 'working', 'families']",marie woodson helped pass bill aid homeless youth work protect uplift working families,marie woodson helped pass bill aid homeless youth work protect uplift working families
49,Marie Woodson,"RT @MarleineBastien: Tomorrow is #ElectionDay, your final opportunity to cast your vote!

Exercise your right to vote and make your voice h…",2022-11-07,0,tomorrow is electionday your final opportunity to cast your voteexercise your right to vote and make your voice h,"['tomorrow', 'is', 'electionday', 'your', 'final', 'opportunity', 'to', 'cast', 'your', 'voteexercise', 'your', 'right', 'to', 'vote', 'and', 'make', 'your', 'voice', 'h']","['tomorrow', 'electionday', 'final', 'opportunity', 'cast', 'voteexercise', 'right', 'vote', 'make', 'voice', 'h']",tomorrow electionday final opportunity cast voteexercise right vote make voice,tomorrow electionday final opportunity cast voteexercise right vote make voice
50,Marie Woodson,"??Endorsement Alert ??

Very honored and thankful to receive the prestigious endorsement of the Sun Sentinel again!… https://t.co/l63oI2JBbI",2022-10-31,4,endorsement alert very honored and thankful to receive the prestigious endorsement of the sun sentinel again ,"['endorsement', 'alert', 'very', 'honored', 'and', 'thankful', 'to', 'receive', 'the', 'prestigious', 'endorsement', 'of', 'the', 'sun', 'sentinel', 'again']","['endorsement', 'alert', 'honored', 'thankful', 'receive', 'prestigious', 'endorsement', 'sun', 'sentinel']",endorsement alert honored thankful receive prestigious endorsement sun sentinel,endorsement alert honored thankful receive prestigious endorsement sun sentinel
